doc,word,cluster
183,4051,1
183,4052,3
183,4053,1
183,4054,1
183,4055,1
183,4056,2
183,4067,2
183,4069,1
183,4070,3
183,4071,1
183,4072,1
183,4073,1
183,4074,1
183,4075,2
183,4089,2
183,4090,1
183,4091,1
183,4092,1
183,4093,1
183,4094,2
183,4095,2
183,4096,1
183,4097,1
183,4098,2
183,4101,1
183,4102,1
183,4103,1
183,4104,1
183,4105,1
183,4106,1
183,4107,1
183,4108,1
183,4114,1
183,4116,2
183,4117,1
183,4118,1
183,4119,2
183,4120,1
183,4121,1
183,4122,1
183,4127,1
183,4128,3
183,4129,1
183,4130,1
183,4131,1
183,4132,2
183,4133,1
183,4134,1
183,4135,1
183,4136,1
183,4137,1
183,4138,1
183,4139,3
183,4140,1
183,4141,1
183,4142,1
183,4390,1
183,4392,1
183,4393,1
183,4394,2
183,4395,1
183,4396,2
183,4397,2
183,4398,1
183,4414,1
183,4416,1
183,4417,1
183,4418,1
183,4419,1
183,4420,1
183,4421,1
183,4422,2
183,4423,1
183,4437,1
183,4439,6
183,4441,1
183,4442,1
183,4443,1
183,4444,1
183,4445,1
183,4446,2
183,4457,1
183,4458,1
183,4459,1
183,4460,2
183,4461,1
183,4462,1
183,4463,2
183,4464,1
183,4477,1
183,4478,1
183,4479,2
183,4480,1
183,4481,1
183,4482,2
183,4483,2
183,4484,1
183,4485,1
183,4496,1
183,4498,1
183,4499,1
183,4500,1
183,4501,2
183,4502,1
183,4503,1
183,4505,1
183,4506,2
183,4507,2
183,4508,1
183,4509,1
183,4510,1
183,4511,2
183,4512,2
183,4513,2
183,4514,1
183,4515,1
183,4516,1
183,4517,1
183,4518,2
183,4519,1
183,4520,1
183,4521,2
183,4522,1
183,4523,1
183,4530,8
183,4531,1
183,4532,1
183,4533,1
183,4534,1
183,4535,1
183,4536,2
183,4537,1
183,4538,2
183,4539,3
183,4540,2
183,4546,1
183,4547,1
183,4548,1
183,4549,1
183,4550,1
183,4551,1
183,4552,1
183,4553,1
183,4554,1
183,4555,1
183,4556,1
183,4557,1
183,4558,1
183,4559,1
183,4560,1
183,4561,1
183,4562,1
183,4563,2
183,4564,1
183,4565,1
183,4566,1
183,4567,1
183,4568,1
183,4569,1
183,4570,2
183,4571,1
183,4572,1
183,4573,1
183,4574,1
183,4575,2
183,4576,1
183,4577,1
183,4578,1
183,4579,1
183,4580,6
183,4581,12
183,4582,1
183,4583,1
183,4584,1
183,4585,1
183,4586,1
183,4587,1
183,4588,1
183,4589,1
183,4590,1
183,4591,3
183,4592,1
183,4593,8
183,4594,1
183,4595,3
183,4596,1
183,4597,1
183,4598,2
183,4599,1
183,4600,2
183,4601,2
183,4602,1
183,4603,1
183,4604,1
183,4605,1
183,4606,1
183,4607,1
183,4608,1
183,4609,1
183,4610,1
183,4611,1
183,4612,1
183,4613,2
183,4614,2
183,4615,2
183,4616,1
183,4617,1
183,4822,3
183,4823,1
183,4824,2
183,4825,1
183,4826,1
183,4827,3
183,4828,4
183,4844,10
183,4847,1
183,4848,1
183,4849,1
183,4850,4
183,4851,1
183,4852,1
183,4853,5
183,4854,1
183,4869,1
183,4870,1
183,4871,1
183,4872,2
183,4873,2
183,4883,1
183,4884,1
183,4885,1
183,4886,1
183,4887,1
183,4888,1
183,4895,1
183,4897,3
183,4898,1
183,4899,1
183,4900,1
183,4901,1
183,4902,1
183,4903,1
183,4904,5
183,4905,2
183,4913,1
183,4914,1
183,4915,1
183,4916,1
183,4917,1
183,4918,1
183,4919,2
183,4920,1
183,4921,1
183,4922,1
183,4923,1
183,4924,1
183,4925,6
183,4926,1
183,4928,1
183,4929,2
183,4931,1
183,4936,1
183,4937,2
183,4938,1
183,4939,4
183,4943,1
183,4944,5
183,4948,2
183,4949,6
183,4950,1
183,4951,1
183,4954,1
183,4956,1
183,4958,1
183,4960,1
183,4966,1
183,4967,2
183,4970,1
183,4973,1
183,5181,2
183,5183,1
183,5184,1
183,5185,1
183,5186,1
183,5187,2
183,5188,1
183,5189,1
183,5190,1
183,5205,1
183,5207,1
183,5208,1
183,5209,1
183,5210,1
183,5211,1
183,5212,1
183,5213,1
183,5223,1
183,5224,1
183,5225,1
183,5226,1
183,5227,1
183,5228,1
183,5229,1
183,5230,1
183,5237,1
183,5238,1
183,5239,2
183,5240,2
183,5241,1
183,5242,1
183,5243,1
183,5250,1
183,5251,2
183,5252,1
183,5253,1
183,5254,1
183,5255,1
183,5256,1
183,5257,1
183,5258,1
183,5266,1
183,5267,3
183,5268,1
183,5269,1
183,5270,1
183,5271,1
183,5272,1
183,5273,1
183,5274,1
183,5276,1
183,5278,2
183,5280,1
183,5281,1
183,5284,1
183,5287,1
183,5288,1
183,5289,1
183,5290,1
183,5291,1
183,5292,1
183,5295,1
183,5296,1
183,5298,2
183,5303,1
183,5304,1
183,5305,1
183,5306,1
183,5309,1
183,5311,2
183,5313,8
183,5314,1
183,5315,1
183,5319,1
183,5320,2
183,5321,1
183,5323,3
183,5324,3
183,5329,1
184,30,21
184,205,2
184,241,1
184,263,1
184,264,2
184,289,1
184,292,2
184,298,1
184,311,1
184,313,1
184,316,1
184,317,2
184,321,1
184,341,2
184,406,1
184,568,9
184,569,1
184,584,2
184,585,1
184,587,2
184,591,1
184,599,1
184,614,2
184,619,3
184,621,3
184,631,1
184,640,2
184,643,2
184,644,1
184,647,1
184,667,1
184,671,3
184,690,1
184,708,2
184,712,1
184,716,1
184,723,1
184,731,1
184,763,1
184,775,2
184,776,1
184,777,2
184,783,2
184,855,1
184,1016,1
184,1070,2
184,1093,2
184,1104,1
184,1105,2
184,1113,1
184,1120,1
184,1127,2
184,1129,1
184,1131,1
184,1132,12
184,1133,1
184,1134,1
184,1165,1
184,1186,1
184,1308,1
184,1353,2
184,1371,1
184,1397,2
184,1448,1
184,1459,1
184,1480,1
184,1482,1
184,1607,1
184,1619,2
184,1624,1
184,1635,2
184,1642,1
184,1643,1
184,1647,2
184,1652,10
184,1667,1
184,1675,1
184,1678,3
184,1689,1
184,1772,1
184,1787,1
184,1878,1
184,1957,1
184,1999,1
184,2077,1
184,2122,3
184,2126,1
184,2149,2
184,2177,2
184,2200,1
184,2205,1
184,2224,1
184,2246,1
184,2262,5
184,2271,1
184,2389,1
184,2418,2
184,2420,2
184,2466,2
184,2480,5
184,2496,1
184,2533,3
184,2550,1
184,2559,2
184,2564,5
184,2566,3
184,2585,2
184,2587,1
184,2615,2
184,2765,1
184,2794,1
184,2819,1
184,2830,1
184,2860,1
184,2864,2
184,2873,1
184,2890,1
184,2911,1
184,2913,1
184,2917,2
184,2921,1
184,2923,1
184,2924,1
184,2932,2
184,2945,1
184,2959,4
184,2963,2
184,2964,2
184,2966,3
184,2973,2
184,2995,1
184,3008,1
184,3012,2
184,3033,1
184,3044,1
184,3178,1
184,3212,1
184,3217,2
184,3242,6
184,3243,5
184,3278,1
184,3281,2
184,3318,1
184,3338,2
184,3371,1
184,3374,1
184,3390,1
184,3395,1
184,3426,3
184,3430,2
184,3456,2
184,3655,1
184,3715,1
184,3741,1
184,3762,1
184,3785,17
184,3870,1
184,3880,1
184,4040,1
184,4050,1
184,4051,3
184,4075,3
184,4094,1
184,4131,1
184,4459,1
184,4485,1
184,4556,1
184,4558,2
184,4575,1
184,4587,1
184,4711,1
184,4824,2
184,4832,5
184,4870,1
184,4922,3
184,4932,2
184,4933,1
184,4946,1
184,4953,1
184,4957,2
184,4973,1
184,5026,1
184,5136,1
184,5251,1
184,5283,2
184,5291,1
184,5319,1
184,5323,1
184,5336,1
184,5340,2
184,5342,1
184,5345,1
184,5354,3
184,5361,1
184,5377,1
184,5391,1
184,5658,1
184,5681,2
184,5703,1
184,5704,2
184,5707,2
184,5720,1
184,5727,1
184,5740,1
184,5765,1
184,5797,1
185,38,1
185,94,2
185,166,1
185,202,1
185,212,1
185,265,1
185,278,2
185,292,2
185,295,1
185,296,1
185,297,4
185,298,1
185,311,1
185,313,1
185,317,2
185,323,1
185,333,1
185,345,1
185,551,1
185,568,7
185,577,1
185,585,1
185,587,2
185,594,1
185,643,2
185,650,1
185,660,1
185,668,1
185,671,3
185,708,2
185,726,1
185,734,1
185,735,1
185,750,1
185,758,1
185,759,1
185,930,1
185,994,1
185,1001,1
185,1018,1
185,1026,1
185,1090,1
185,1120,1
185,1144,1
185,1149,1
185,1161,1
185,1165,1
185,1175,1
185,1246,1
185,1276,2
185,1353,1
185,1371,1
185,1374,4
185,1380,1
185,1402,1
185,1535,11
185,1599,1
185,1603,1
185,1629,1
185,1642,1
185,1647,2
185,1666,4
185,1686,1
185,1694,6
185,1709,6
185,1720,1
185,1729,1
185,1735,1
185,1738,1
185,1741,3
185,1749,1
185,1801,1
185,1803,2
185,1831,1
185,1984,2
185,1994,2
185,2007,2
185,2030,2
185,2031,1
185,2088,2
185,2103,1
185,2120,1
185,2124,1
185,2149,1
185,2152,1
185,2166,1
185,2167,1
185,2176,2
185,2178,2
185,2181,1
185,2190,1
185,2206,1
185,2208,1
185,2211,1
185,2224,1
185,2227,2
185,2229,1
185,2245,1
185,2254,3
185,2260,1
185,2271,1
185,2393,1
185,2399,2
185,2404,1
185,2410,1
185,2418,2
185,2435,4
185,2436,2
185,2443,2
185,2455,1
185,2463,3
185,2485,2
185,2488,6
185,2499,1
185,2509,1
185,2510,1
185,2516,1
185,2561,1
185,2564,3
185,2573,1
185,2574,1
185,2585,2
185,2587,2
185,2596,1
185,2597,1
185,2599,3
185,2604,1
185,2694,1
185,2741,1
185,2745,5
185,2765,1
185,2767,1
185,2786,1
185,2789,1
185,2790,3
185,2821,3
185,2824,1
185,2834,4
185,2841,2
185,2842,4
185,2848,1
185,2866,1
185,2869,3
185,2891,1
185,2905,1
185,2909,2
185,2913,1
185,2925,4
185,2926,2
185,2950,3
185,2965,1
185,2966,1
185,2968,1
185,2975,2
185,2977,1
185,3039,1
185,3092,1
185,3112,1
185,3115,1
185,3156,1
185,3208,2
185,3217,1
185,3231,1
185,3241,2
185,3243,3
185,3262,1
185,3299,2
185,3322,8
185,3340,2
185,3341,1
185,3374,1
185,3375,1
185,3385,1
185,3389,1
185,3393,1
185,3408,1
185,3421,1
185,3425,1
185,3436,2
185,3437,2
185,3438,6
185,3440,2
185,3450,2
185,3458,1
185,3473,1
185,3594,1
185,3609,1
185,3618,1
185,3631,1
185,3642,1
185,3694,1
185,3699,1
185,3716,1
185,3720,1
185,3731,1
185,3733,1
185,3764,1
185,3767,1
185,3927,1
185,3981,1
185,3992,1
185,4009,1
185,4020,2
185,4031,1
185,4051,1
185,4065,1
185,4069,2
185,4075,2
185,4089,5
185,4092,1
185,4131,1
185,4135,1
185,4146,1
185,4159,1
185,4224,7
185,4226,3
185,4284,1
185,4360,3
185,4368,1
185,4393,2
185,4420,2
185,4424,20
185,4439,1
185,4464,2
185,4502,1
185,4529,1
185,4538,1
185,4541,2
185,4568,1
185,4576,1
185,4577,1
185,4582,1
185,4583,1
185,4585,2
185,4589,2
185,4599,2
185,4613,2
185,4655,1
185,4718,1
185,4748,1
185,4809,1
185,4823,2
185,4824,1
185,4869,1
185,4899,1
185,4932,1
185,4957,1
185,4967,2
185,4978,1
185,4984,1
185,4988,1
185,4996,1
185,5005,1
185,5047,1
185,5086,1
185,5105,1
185,5121,1
185,5142,1
185,5208,1
185,5241,1
185,5247,1
185,5248,1
185,5252,1
185,5291,3
185,5295,1
185,5299,1
185,5320,3
185,5326,1
185,5336,4
185,5354,1
185,5376,1
185,5377,3
185,5380,1
185,5412,2
185,5426,1
185,5619,1
185,5637,1
185,5663,2
185,5684,2
185,5703,1
185,5709,1
185,5712,1
185,5722,1
185,5752,2
185,5755,1
185,5771,1
185,5783,1
185,5786,1
186,212,1
186,265,1
186,270,2
186,289,1
186,292,2
186,298,1
186,311,1
186,313,1
186,317,2
186,345,1
186,566,2
186,568,9
186,587,2
186,593,11
186,615,1
186,621,4
186,631,1
186,643,2
186,646,4
186,662,1
186,663,1
186,671,3
186,677,1
186,692,6
186,708,2
186,721,1
186,749,1
186,756,1
186,978,3
186,1008,1
186,1038,2
186,1042,1
186,1063,1
186,1070,1
186,1091,1
186,1161,1
186,1168,3
186,1295,1
186,1312,1
186,1315,1
186,1319,1
186,1341,1
186,1343,1
186,1347,1
186,1379,1
186,1419,1
186,1640,4
186,1647,2
186,1651,1
186,1674,1
186,1686,2
186,1696,1
186,1698,1
186,1702,1
186,1709,6
186,1738,3
186,1772,1
186,1963,2
186,1970,1
186,1984,2
186,1994,2
186,1995,1
186,1996,1
186,1998,1
186,2000,1
186,2001,3
186,2002,1
186,2003,1
186,2013,1
186,2014,2
186,2016,2
186,2019,1
186,2020,1
186,2022,1
186,2023,1
186,2026,1
186,2035,1
186,2037,1
186,2039,1
186,2043,1
186,2046,1
186,2048,1
186,2057,2
186,2059,2
186,2062,1
186,2064,6
186,2067,1
186,2069,1
186,2070,1
186,2072,3
186,2075,1
186,2090,1
186,2095,1
186,2098,1
186,2099,1
186,2105,1
186,2106,1
186,2107,1
186,2110,1
186,2113,1
186,2129,1
186,2130,1
186,2146,2
186,2149,5
186,2177,1
186,2200,1
186,2224,1
186,2259,1
186,2281,1
186,2418,1
186,2420,2
186,2438,1
186,2480,1
186,2506,1
186,2535,1
186,2554,1
186,2561,1
186,2564,4
186,2582,1
186,2585,2
186,2587,2
186,2601,2
186,2842,1
186,2848,2
186,2866,1
186,2869,1
186,2890,1
186,2905,1
186,2906,2
186,2913,2
186,2930,1
186,2944,2
186,2945,6
186,2946,1
186,2956,1
186,2965,3
186,2977,1
186,3217,1
186,3243,5
186,3281,1
186,3338,5
186,3354,1
186,3368,1
186,3374,1
186,3378,1
186,3392,1
186,3396,1
186,3409,1
186,3435,3
186,3638,1
186,3665,1
186,3672,1
186,3699,8
186,3717,1
186,3734,1
186,3755,1
186,3764,3
186,3796,2
186,3980,1
186,4009,1
186,4049,1
186,4051,7
186,4075,4
186,4095,1
186,4398,1
186,4416,1
186,4439,5
186,4459,1
186,4482,1
186,4507,2
186,4564,1
186,4587,1
186,4612,1
186,4850,1
186,4901,1
186,4915,1
186,4922,1
186,4941,1
186,4964,1
186,4967,1
186,4968,2
186,4972,1
186,4984,1
186,5187,1
186,5210,2
186,5241,2
186,5280,1
186,5292,1
186,5295,2
186,5297,3
186,5303,1
186,5320,1
186,5326,1
186,5330,1
186,5334,1
186,5336,8
186,5341,1
186,5345,1
186,5346,7
186,5354,3
186,5355,2
186,5358,2
186,5360,1
186,5363,1
186,5368,2
186,5380,1
186,5383,1
186,5635,1
186,5663,4
186,5671,4
186,5680,1
186,5690,1
186,5697,1
186,5703,1
186,5740,7
186,5767,1
186,5772,2
187,243,1
187,298,1
187,311,1
187,313,1
187,317,2
187,566,1
187,568,1
187,587,1
187,643,2
187,671,3
187,708,2
187,1205,1
187,1519,1
187,1647,2
187,2030,1
187,2034,1
187,2418,1
187,2585,2
187,2842,1
187,3589,1
187,3609,1
187,3863,2
187,4007,1
187,4346,1
187,4550,1
187,4585,1
187,5121,1
187,5313,1
187,5669,1
187,5703,1
187,5775,1
188,69,2
188,197,1
188,243,1
188,280,1
188,292,2
188,297,1
188,298,1
188,311,1
188,313,5
188,317,2
188,335,3
188,539,3
188,543,1
188,568,15
188,574,1
188,601,2
188,619,1
188,621,4
188,643,2
188,647,1
188,671,3
188,679,2
188,708,2
188,713,1
188,726,1
188,745,1
188,948,1
188,1001,1
188,1032,1
188,1143,2
188,1154,1
188,1161,1
188,1165,1
188,1353,1
188,1395,1
188,1419,1
188,1429,1
188,1456,2
188,1469,2
188,1614,3
188,1647,2
188,1660,1
188,1709,8
188,1714,2
188,1719,1
188,1729,15
188,1738,10
188,1766,2
188,1801,1
188,1831,1
188,1984,2
188,1994,2
188,2086,1
188,2103,1
188,2166,1
188,2224,4
188,2281,1
188,2418,1
188,2439,1
188,2480,3
188,2503,1
188,2530,1
188,2561,1
188,2585,2
188,2601,5
188,2694,1
188,2752,2
188,2767,1
188,2771,1
188,2809,1
188,2866,1
188,2890,2
188,2935,2
188,2963,1
188,3163,1
188,3179,1
188,3221,1
188,3262,1
188,3281,1
188,3313,1
188,3369,1
188,3374,2
188,3378,2
188,3393,2
188,3553,1
188,3609,6
188,3665,1
188,3671,1
188,3733,1
188,3755,1
188,3762,1
188,3782,1
188,3913,1
188,3941,2
188,4051,6
188,4055,1
188,4075,1
188,4262,1
188,4355,1
188,4377,2
188,4459,1
188,4463,2
188,4490,1
188,4510,4
188,4518,1
188,4536,1
188,4545,3
188,4546,2
188,4824,1
188,4883,1
188,4932,2
188,5241,1
188,5269,1
188,5285,2
188,5296,4
188,5336,12
188,5371,3
188,5376,1
188,5377,3
188,5388,1
188,5418,1
188,5635,3
188,5637,1
188,5662,2
188,5663,1
188,5703,2
188,5728,2
188,5740,2
188,5802,1
188,5812,5
189,28,1
189,243,2
189,270,1
189,292,2
189,298,1
189,311,1
189,313,1
189,317,2
189,319,1
189,568,4
189,573,1
189,601,4
189,615,1
189,621,2
189,643,2
189,671,3
189,679,2
189,708,2
189,1161,1
189,1374,1
189,1395,1
189,1614,1
189,1647,2
189,1660,1
189,1709,6
189,1714,1
189,1729,6
189,1738,4
189,1766,2
189,1871,1
189,1984,2
189,1991,1
189,1994,2
189,2030,1
189,2418,1
189,2561,1
189,2566,1
189,2584,1
189,2585,2
189,2601,1
189,2716,1
189,2815,1
189,2866,1
189,2869,1
189,2956,1
189,3179,1
189,3262,1
189,3268,1
189,3287,1
189,3458,1
189,3553,1
189,3578,1
189,3591,1
189,3609,4
189,3695,1
189,4051,1
189,4055,1
189,4075,1
189,4450,1
189,4510,2
189,4824,1
189,4878,1
189,4941,1
189,5269,1
189,5296,2
189,5313,1
189,5320,1
189,5336,2
189,5375,1
189,5380,1
189,5678,1
189,5703,1
189,5752,1
190,1,1
190,2,1
190,13,1
190,19,1
190,22,2
190,25,2
190,29,1
190,30,7
190,31,2
190,32,1
190,33,4
190,40,2
190,51,2
190,60,1
190,61,2
190,65,4
190,68,2
190,78,2
190,80,1
190,85,2
190,89,2
190,97,1
190,99,2
190,103,2
190,105,1
190,106,2
190,108,2
190,110,2
190,111,2
190,115,2
190,116,2
190,118,2
190,122,2
190,125,2
190,128,2
190,131,2
190,133,2
190,135,1
190,136,2
190,138,4
190,139,5
190,150,2
190,152,2
190,153,2
190,154,2
190,155,2
190,159,2
190,161,2
190,162,2
190,164,2
190,167,2
190,169,2
190,170,2
190,172,2
190,173,2
190,174,2
190,177,2
190,178,8
190,179,2
190,180,2
190,182,2
190,183,2
190,184,2
190,185,2
190,186,2
190,187,2
190,189,2
190,192,2
190,195,2
190,196,2
190,198,3
190,199,1
190,203,7
190,204,2
190,210,3
190,215,3
190,230,3
190,232,1
190,245,2
190,249,4
190,252,2
190,254,6
190,262,36
190,263,1
190,264,4
190,265,1
190,266,2
190,274,2
190,277,4
190,282,2
190,285,2
190,288,2
190,290,1
190,293,3
190,294,1
190,297,1
190,303,1
190,306,9
190,308,2
190,309,4
190,319,1
190,323,2
190,327,1
190,331,2
190,335,2
190,336,12
190,338,1
190,346,1
190,352,2
190,368,1
190,373,1
190,374,1
190,388,2
190,396,2
190,398,2
190,399,2
190,401,2
190,404,2
190,409,2
190,410,2
190,412,1
190,413,6
190,415,2
190,416,2
190,417,2
190,419,2
190,420,2
190,425,2
190,426,2
190,430,2
190,434,7
190,439,2
190,440,2
190,443,2
190,444,9
190,446,2
190,448,2
190,451,2
190,453,2
190,455,2
190,457,2
190,460,6
190,463,2
190,465,2
190,466,2
190,471,2
190,473,2
190,475,2
190,478,2
190,480,19
190,481,2
190,485,2
190,486,1
190,487,2
190,488,2
190,490,2
190,491,2
190,494,2
190,495,2
190,497,2
190,500,2
190,501,2
190,503,2
190,507,2
190,509,6
190,510,2
190,511,2
190,514,2
190,515,2
190,516,2
190,517,2
190,519,2
190,522,2
190,523,2
190,525,2
190,526,2
190,529,2
190,530,14
190,532,2
190,533,2
190,534,20
190,535,2
190,537,2
190,538,2
190,539,1
190,540,7
190,541,3
190,544,8
190,545,4
190,546,1
190,547,1
190,551,4
190,553,3
190,565,3
190,566,2
190,568,62
190,571,1
190,572,1
190,573,1
190,574,1
190,577,1
190,581,3
190,582,1
190,585,2
190,590,40
190,592,1
190,594,2
190,597,31
190,601,2
190,602,1
190,604,8
190,607,1
190,611,31
190,612,1
190,614,3
190,615,7
190,617,1
190,619,1
190,623,2
190,624,1
190,626,5
190,627,5
190,631,2
190,636,6
190,640,3
190,641,2
190,643,5
190,647,58
190,650,2
190,651,6
190,652,2
190,661,6
190,663,2
190,665,3
190,666,1
190,667,13
190,668,1
190,669,2
190,671,17
190,673,63
190,678,3
190,687,2
190,688,1
190,692,1
190,698,7
190,707,2
190,708,3
190,709,2
190,710,4
190,713,34
190,714,1
190,720,1
190,721,12
190,724,12
190,726,12
190,729,2
190,731,1
190,732,3
190,736,1
190,738,8
190,739,1
190,740,2
190,744,9
190,745,10
190,749,2
190,752,1
190,756,4
190,757,1
190,758,9
190,761,3
190,819,2
190,824,1
190,839,1
190,850,2
190,853,2
190,855,7
190,859,2
190,862,2
190,864,5
190,867,2
190,871,2
190,873,2
190,878,2
190,879,1
190,880,90
190,881,2
190,883,2
190,889,1
190,890,2
190,893,2
190,894,2
190,896,2
190,899,5
190,902,2
190,903,11
190,911,2
190,912,2
190,913,2
190,914,2
190,918,2
190,920,2
190,923,2
190,924,2
190,926,2
190,928,2
190,929,2
190,930,1
190,932,2
190,934,2
190,935,2
190,936,3
190,939,2
190,940,2
190,941,4
190,942,2
190,943,1
190,944,2
190,947,5
190,948,2
190,950,2
190,952,3
190,954,2
190,955,2
190,956,1
190,960,2
190,962,2
190,964,2
190,967,2
190,969,2
190,970,3
190,972,2
190,974,2
190,975,2
190,976,2
190,979,1
190,984,2
190,986,2
190,987,2
190,988,2
190,989,2
190,995,3
190,996,2
190,997,2
190,998,2
190,999,2
190,1000,1
190,1001,2
190,1002,3
190,1003,2
190,1007,1
190,1008,4
190,1009,3
190,1012,1
190,1015,8
190,1016,3
190,1021,1
190,1022,1
190,1023,5
190,1026,4
190,1028,1
190,1030,1
190,1035,2
190,1037,2
190,1039,1
190,1040,7
190,1042,3
190,1043,7
190,1044,3
190,1046,6
190,1047,1
190,1051,1
190,1056,4
190,1060,1
190,1071,1
190,1072,6
190,1077,1
190,1082,17
190,1085,4
190,1089,3
190,1092,2
190,1094,2
190,1097,6
190,1102,2
190,1107,1
190,1117,1
190,1130,1
190,1135,1
190,1137,2
190,1140,3
190,1143,1
190,1144,3
190,1145,8
190,1148,6
190,1150,3
190,1151,4
190,1154,5
190,1158,8
190,1160,1
190,1161,2
190,1165,1
190,1166,1
190,1168,6
190,1169,1
190,1171,2
190,1172,1
190,1174,2
190,1175,6
190,1179,1
190,1181,1
190,1185,6
190,1211,4
190,1224,1
190,1227,1
190,1229,1
190,1234,5
190,1238,4
190,1239,3
190,1241,1
190,1253,1
190,1256,1
190,1261,8
190,1262,1
190,1273,1
190,1274,2
190,1294,4
190,1295,5
190,1298,4
190,1305,1
190,1307,9
190,1309,1
190,1312,1
190,1313,1
190,1319,1
190,1326,1
190,1327,1
190,1331,46
190,1335,2
190,1338,1
190,1339,10
190,1347,2
190,1352,4
190,1359,1
190,1360,3
190,1365,2
190,1367,1
190,1371,1
190,1373,2
190,1374,3
190,1380,1
190,1386,1
190,1393,1
190,1398,1
190,1399,1
190,1401,17
190,1402,3
190,1407,6
190,1409,1
190,1410,3
190,1413,1
190,1417,4
190,1424,3
190,1425,4
190,1430,1
190,1432,1
190,1433,3
190,1434,4
190,1436,2
190,1440,1
190,1441,1
190,1444,10
190,1446,1
190,1447,1
190,1448,1
190,1450,2
190,1456,5
190,1466,1
190,1467,2
190,1468,1
190,1473,1
190,1477,190
190,1482,3
190,1483,1
190,1484,5
190,1485,14
190,1487,1
190,1497,1
190,1558,2
190,1575,2
190,1578,1
190,1583,1
190,1589,1
190,1619,4
190,1620,1
190,1622,1
190,1623,2
190,1627,1
190,1639,2
190,1643,1
190,1646,7
190,1648,6
190,1651,4
190,1653,2
190,1654,1
190,1658,1
190,1659,4
190,1660,15
190,1667,3
190,1673,12
190,1678,8
190,1679,2
190,1682,3
190,1686,2
190,1690,1
190,1692,7
190,1694,1
190,1697,1
190,1698,2
190,1702,2
190,1704,1
190,1707,3
190,1716,2
190,1719,11
190,1726,45
190,1727,1
190,1728,2
190,1729,2
190,1733,1
190,1739,1
190,1740,1
190,1744,6
190,1746,1
190,1756,2
190,1764,7
190,1771,14
190,1772,7
190,1779,4
190,1780,2
190,1795,3
190,1797,1
190,1798,2
190,1801,3
190,1825,1
190,1863,1
190,1883,3
190,1886,2
190,1894,1
190,1917,2
190,1919,3
190,1921,1
190,1929,1
190,1930,1
190,1943,1
190,1949,1
190,1978,3
190,1987,1
190,1988,3
190,1991,1
190,1992,1
190,1997,2
190,1998,2
190,2000,1
190,2006,1
190,2008,2
190,2011,24
190,2017,33
190,2024,2
190,2026,2
190,2028,2
190,2030,6
190,2032,11
190,2033,1
190,2037,2
190,2038,1
190,2042,1
190,2049,1
190,2050,4
190,2053,4
190,2055,5
190,2056,2
190,2057,2
190,2065,2
190,2067,2
190,2068,2
190,2072,1
190,2073,1
190,2079,3
190,2081,1
190,2085,1
190,2089,1
190,2095,1
190,2098,1
190,2100,1
190,2104,5
190,2106,2
190,2108,12
190,2109,1
190,2110,5
190,2118,57
190,2121,2
190,2124,3
190,2127,1
190,2136,2
190,2140,6
190,2144,1
190,2146,8
190,2150,13
190,2151,3
190,2152,4
190,2153,1
190,2156,1
190,2158,1
190,2164,6
190,2167,1
190,2173,1
190,2175,3
190,2176,3
190,2180,7
190,2181,4
190,2200,1
190,2201,3
190,2202,3
190,2206,1
190,2208,1
190,2211,1
190,2214,2
190,2215,1
190,2223,17
190,2224,15
190,2228,3
190,2229,9
190,2230,1
190,2231,2
190,2238,5
190,2241,2
190,2244,1
190,2246,6
190,2247,1
190,2249,4
190,2253,1
190,2255,1
190,2260,10
190,2262,6
190,2263,2
190,2269,3
190,2272,3
190,2277,1
190,2280,1
190,2289,2
190,2292,1
190,2311,1
190,2319,2
190,2325,1
190,2328,1
190,2342,1
190,2357,2
190,2376,1
190,2393,2
190,2397,2
190,2405,5
190,2406,1
190,2408,1
190,2418,66
190,2420,24
190,2422,2
190,2427,1
190,2429,1
190,2435,7
190,2436,5
190,2437,7
190,2438,10
190,2439,2
190,2442,2
190,2443,45
190,2448,24
190,2454,8
190,2457,3
190,2460,1
190,2462,1
190,2463,4
190,2464,10
190,2466,3
190,2470,1
190,2471,1
190,2477,1
190,2480,2
190,2482,5
190,2484,1
190,2491,2
190,2494,10
190,2495,3
190,2498,5
190,2504,5
190,2505,3
190,2507,3
190,2510,1
190,2515,1
190,2521,2
190,2528,51
190,2530,2
190,2534,3
190,2540,1
190,2545,1
190,2546,12
190,2551,1
190,2554,1
190,2556,2
190,2561,22
190,2565,18
190,2572,4
190,2573,1
190,2575,1
190,2580,10
190,2582,16
190,2584,9
190,2587,24
190,2595,3
190,2597,4
190,2601,2
190,2603,2
190,2605,3
190,2608,1
190,2626,1
190,2678,1
190,2680,1
190,2697,1
190,2717,1
190,2723,3
190,2728,2
190,2730,12
190,2731,2
190,2734,1
190,2735,2
190,2736,1
190,2737,1
190,2740,4
190,2756,1
190,2758,12
190,2761,2
190,2764,1
190,2765,3
190,2767,9
190,2776,2
190,2778,137
190,2779,1
190,2781,1
190,2788,1
190,2789,2
190,2790,8
190,2798,3
190,2799,2
190,2802,5
190,2803,2
190,2815,1
190,2816,1
190,2819,4
190,2820,116
190,2828,1
190,2830,3
190,2835,7
190,2841,6
190,2842,17
190,2845,2
190,2846,31
190,2847,1
190,2856,1
190,2866,11
190,2868,2
190,2869,2
